YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REGION,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,BRANCH
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,121572.73,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,Americas,Canadian Market,Canada Plan,Canada Region,115260.39,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Lakehouse,Americas,Canadian Market,Canada Plan,Canada Region,126935.38,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,EMEA,DACH Market,DACH Plan,DACH Region,141264.36,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Lakehouse,EMEA,DACH Market,DACH Plan,DACH Region,124333.17,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,EMEA,France Market,France Plan,France Region,180342.52,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Lakehouse,EMEA,France Market,France Plan,France Region,143889.94,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Lakehouse,EMEA,France Market,France Plan,France Region,150672.25,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Lakehouse,EMEA,Italy Market,Italy Plan,Italy Region,52844.62,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Lakehouse,EMEA,Italy Market,Italy Plan,Italy Region,81931.35,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Lakehouse,EMEA,Italy Market,Italy Plan,Italy Region,118966.13,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,34551.29,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Lakehouse,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,47482.49,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Lakehouse,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,409437.93,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,Americas,US National Market,US National Plan,US Northeast Region,1264473.08,0.0,0.0,
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,-199078.99,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,DACH Market,DACH Plan,DACH Region,-232404.31,0.0,0.0,
2025,1,1,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,France Market,France Plan,France Region,-327209.46,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,-6645.13,0.0,0.0,
2025,1,1,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,Italy Region,-137261.96,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,Italy Region,-103644.66,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,-119302.49,0.0,0.0,
2025,3,7,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,-82620.75,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",-426537.41,0.0,0.0,
2025,3,7,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",-340032.9,0.0,0.0,
2025,3,7,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Top Market,U.S. Other Plan,US Top Region,478368.52,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Security,Americas,Canadian Market,Canada Plan,Canada Region,245462.36,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,98010.12,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,Japan,Japan Market,Japan Plan,Japan Region,288984.71,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Security,APAC,Korea Market,Korea Plan,Korea Region,7857.74,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Security,APAC,Korea Market,Korea Plan,Korea Region,17273.94,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Security,APAC,Korea Market,Korea Plan,Korea Region,18974.79,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,244914.37,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Security,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,9742.41,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,115900.81,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Security,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,274756.59,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,EMEA,UKI Market,UK/Ireland Plan,UKI Region,168541.84,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,6085.34,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Security,Americas,US Industry Market,US Industry Plan,US Industry Region,114940.19,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,225937.66,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,Americas,Canadian Market,Canada Plan,Canada Region,331747.64,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,Japan,Japan Market,Japan Plan,Japan Region,580718.17,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,177717.92,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,EMEA,SPGI Market,SPGI Top,SPGI Region,51232.8,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,EMEA,SPGI Market,SPGI Top,SPGI Region,100780.35,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,122563.13,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,677942.0,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,Americas,US Top Market,U.S. Other Plan,US Top Region,-981444.69,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,EMEA,UKI Market,UK/Ireland Plan,UKI Region,691577.72,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,Americas,US National Market,US National Plan,US Northeast Region,2294291.35,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,522858.65,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,106916.1,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,France Market,France Plan,France Region,75196.39,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,Italy Market,Italy Plan,Italy Region,27973.02,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Japan,Japan Market,Japan Plan,Japan Region,2235423.29,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Japan,Japan Market,Japan Plan,Japan Region,1721722.24,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Korea Market,Korea Plan,Korea Region,27777.41,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,35608.68,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,49338.08,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,41784.68,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Top Market,U.S. Other Plan,US Top Region,-17777.45,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,5890.37,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Industry Market,US Industry Plan,US Industry Region,158190.36,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,760976.59,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,766441.43,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,FinOps,APAC,ASEAN Market,Asean Plan,ASEAN Region,687466.74,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,EMEA,France Market,France Plan,France Region,927729.14,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,EMEA,Italy Market,Italy Plan,Italy Region,636712.23,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,FinOps,EMEA,Italy Market,Italy Plan,Italy Region,836995.11,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,EMEA,Italy Market,Italy Plan,Italy Region,1267437.65,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,APAC,Korea Market,Korea Plan,Korea Region,72082.01,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,637504.76,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",3760714.01,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,EMEA,SPGI Market,SPGI Top,SPGI Region,482021.7,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,2743113.07,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,Americas,US Top Market,U.S. Other Plan,US Top Region,868310.86,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,Americas,US Top Market,U.S. Other Plan,US Top Region,895802.61,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,EMEA,UKI Market,UK/Ireland Plan,UKI Region,4944568.7,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,FinOps,EMEA,UKI Market,UK/Ireland Plan,UKI Region,5244104.0,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,909854.71,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,973223.77,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,FinOps,Americas,US Industry Market,US Industry Plan,US Industry Region,4924870.13,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,Americas,US National Market,US National Plan,US Northeast Region,19231298.96,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,Americas,US National Market,US National Plan,US Northeast Region,22355195.85,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,779500.88,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,3015010.94,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,Canadian Market,Canada Plan,Canada Region,4236651.81,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,EMEA,DACH Market,DACH Plan,DACH Region,3547099.04,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,EMEA,France Market,France Plan,France Region,1273624.6,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,233587.2,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,Japan,Japan Market,Japan Plan,Japan Region,4187856.34,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,APAC,Korea Market,Korea Plan,Korea Region,62229.75,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,1987962.42,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,1058032.25,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",3163835.91,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,EMEA,SPGI Market,SPGI Top,SPGI Region,708046.27,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,3867865.58,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,12843350.52,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Top Market,U.S. Other Plan,US Top Region,228413.14,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Top Market,U.S. Other Plan,US Top Region,196621.81,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,3590900.49,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,3912906.39,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,1233644.6,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,ASEAN Market,Asean Plan,ASEAN Region,823194.22,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,ASEAN Market,Asean Plan,ASEAN Region,896475.6,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,France Market,France Plan,France Region,2350864.67,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,184555.03,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,180385.91,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Japan,Japan Market,Japan Plan,Japan Region,2997857.69,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Japan,Japan Market,Japan Plan,Japan Region,2978370.55,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,Korea Market,Korea Plan,Korea Region,90295.72,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,1807030.74,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",2090126.38,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",2106163.55,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,SPGI Market,SPGI Top,SPGI Region,-63677.41,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,SPGI Market,SPGI Top,SPGI Region,313523.08,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,1242341.95,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Top Market,U.S. Other Plan,US Top Region,1597727.13,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2496615.65,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1655613.04,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Americas,Canadian Market,Canada Plan,Canada Region,2063921.74,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,1447409.27,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Content Management,Americas,Canadian Market,Canada Plan,Canada Region,166960.52,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Content Management,EMEA,DACH Market,DACH Plan,DACH Region,40818.73,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Content Management,EMEA,France Market,France Plan,France Region,33196.16,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Content Management,EMEA,France Market,France Plan,France Region,142899.93,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Content Management,EMEA,France Market,France Plan,France Region,157334.3,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Content Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,5110.84,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Content Management,EMEA,Italy Market,Italy Plan,Italy Region,10895.82,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Content Management,EMEA,Italy Market,Italy Plan,Italy Region,11409.15,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Content Management,Japan,Japan Market,Japan Plan,Japan Region,414077.0,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Content Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,102949.86,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Content Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",48158.68,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Content Management,EMEA,SPGI Market,SPGI Top,SPGI Region,24348.16,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Content Management,EMEA,SPGI Market,SPGI Top,SPGI Region,91263.44,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Content Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,226138.6,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Content Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1445412.84,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Content Management,Americas,US Top Market,U.S. Other Plan,US Top Region,6324.59,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Content Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,353543.73,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Content Management,Americas,US Industry Market,US Industry Plan,US Industry Region,423757.51,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Content Management,Americas,US National Market,US National Plan,US Northeast Region,1518931.9,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Integration,APAC,ASEAN Market,Asean Plan,ASEAN Region,130909.52,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,405712.52,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,528387.63,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Integration,Americas,Canadian Market,Canada Plan,Canada Region,123030.1,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Integration,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,591217.43,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,182791.38,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",434773.54,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",478787.9,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Integration,Americas,US Top Market,U.S. Other Plan,US Top Region,-471234.85,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Integration,Americas,US Top Market,U.S. Other Plan,US Top Region,-439436.81,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Integration,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,665415.87,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,77998.73,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,476038.51,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Integration,Americas,US National Market,US National Plan,US Northeast Region,3991220.26,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Intelligence,EMEA,DACH Market,DACH Plan,DACH Region,160091.21,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Intelligence,EMEA,France Market,France Plan,France Region,189769.21,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Intelligence,EMEA,France Market,France Plan,France Region,156015.11,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Intelligence,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,21237.21,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Intelligence,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,22618.84,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Intelligence,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,28316.28,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Intelligence,EMEA,Italy Market,Italy Plan,Italy Region,80449.1,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Intelligence,EMEA,Italy Market,Italy Plan,Italy Region,127000.47,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Intelligence,EMEA,SPGI Market,SPGI Top,SPGI Region,28395.88,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Intelligence,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,83798.5,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Intelligence,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,679339.78,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Intelligence,EMEA,UKI Market,UK/Ireland Plan,UKI Region,509538.84,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Intelligence,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,30689.18,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Lakehouse,EMEA,DACH Market,DACH Plan,DACH Region,118834.42,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,8160.57,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Lakehouse,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,21432.13,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Lakehouse,Japan,Japan Market,Japan Plan,Japan Region,87442.45,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Lakehouse,APAC,Korea Market,Korea Plan,Korea Region,2254.18,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Lakehouse,EMEA,SPGI Market,SPGI Top,SPGI Region,68250.65,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,Americas,US Top Market,U.S. Other Plan,US Top Region,-446375.64,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Lakehouse,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,337108.6,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Lakehouse,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,338004.05,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Lakehouse,EMEA,UKI Market,UK/Ireland Plan,UKI Region,426801.17,0.0,0.0,
2025,3,7,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),APAC,ASEAN Market,Asean Plan,ASEAN Region,-57038.62,0.0,0.0,
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),APAC,ASEAN Market,Asean Plan,ASEAN Region,-71093.08,0.0,0.0,
2025,1,1,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,Canadian Market,Canada Plan,Canada Region,-129286.4,0.0,0.0,
2025,3,7,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,Japan Region,-233379.12,0.0,0.0,
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,Japan Region,-263371.92,0.0,0.0,
2025,1,1,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),APAC,Korea Market,Korea Plan,Korea Region,-4651.21,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),APAC,Korea Market,Korea Plan,Korea Region,-1509.21,0.0,0.0,
2025,3,7,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,-550984.45,0.0,0.0,
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,-104181.88,0.0,0.0,
