YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,REGION,BRANCH
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-102424.88,0.0,0.0,APAC Top Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,DACH Market,DACH Plan,3148343.01,0.0,0.0,DACH Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,EMEA Top Countries,EMEA Top Countries Plan,2.73,0.0,0.0,EMEA Top Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,EMEA Top Countries,EMEA Top Countries Plan,-10.26,0.0,0.0,EMEA Top Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,India/South Asia Market,India & South Asia Plan,967925.56,0.0,0.0,India/South Asia Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,APAC,India/South Asia Market,India & South Asia Plan,981171.24,0.0,0.0,India/South Asia Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,619671.61,0.0,0.0,Italy Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,428661.14,0.0,0.0,Italy Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,3447320.37,0.0,0.0,Italy Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Japan,Japan Market,Japan Plan,4312694.59,0.0,0.0,Japan Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Japan,Japan Market,Japan Plan,3773837.74,0.0,0.0,Japan Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,Latin America Market,Latin America Market Plan,442456.26,0.0,0.0,Latin America Top Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,Middle East/Africa Market,Middle East and Africa Plan,3633424.68,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",5265267.44,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Federal Market,U.S. Federal Plan,1152093.56,0.0,0.0,US Federal Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Financial Service Market,U.S. Financial Plan,3762767.37,0.0,0.0,US Financial Service Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Top Market,U.S. Other Plan,-89577.97,0.0,0.0,US Top Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,1177061.85,0.0,0.0,US Public Top Account Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,UKI Market,UK/Ireland Plan,405491.83,0.0,0.0,UKI Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,UKI Market,UK/Ireland Plan,423500.38,0.0,0.0,UKI Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Industry Market,US Industry Plan,3698353.12,0.0,0.0,US Industry Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US National Market,US National Plan,2838172.65,0.0,0.0,US Northeast Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-76791.43,0.0,0.0,APAC Top Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-113185.3,0.0,0.0,APAC Top Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,2488314.81,0.0,0.0,Australia/New Zealand Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,DACH Market,DACH Plan,1317006.42,0.0,0.0,DACH Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,India/South Asia Market,India & South Asia Plan,1128369.19,0.0,0.0,India/South Asia Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,Italy Market,Italy Plan,568447.7,0.0,0.0,Italy Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,Italy Market,Italy Plan,3488912.2,0.0,0.0,Italy Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Japan,Japan Market,Japan Plan,2725248.52,0.0,0.0,Japan Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Japan,Japan Market,Japan Plan,2670115.26,0.0,0.0,Japan Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,Middle East/Africa Market,Middle East and Africa Plan,15519.03,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,1578191.93,0.0,0.0,SPGI Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Federal Market,U.S. Federal Plan,1300621.42,0.0,0.0,US Federal Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Financial Service Market,U.S. Financial Plan,4547362.73,0.0,0.0,US Financial Service Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Top Market,U.S. Other Plan,-468759.88,0.0,0.0,US Top Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US National Market,US National Plan,5197267.75,0.0,0.0,US Northeast Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,ASEAN Market,Asean Plan,970403.09,0.0,0.0,ASEAN Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,ASEAN Market,Asean Plan,2876991.46,0.0,0.0,ASEAN Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,413313.59,0.0,0.0,Australia/New Zealand Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,Canadian Market,Canada Plan,1566628.17,0.0,0.0,Canada Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,DACH Market,DACH Plan,8386596.05,0.0,0.0,DACH Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,India/South Asia Market,India & South Asia Plan,427500.43,0.0,0.0,India/South Asia Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,Latin America Market,Latin America Market Plan,1905787.85,0.0,0.0,Latin America Top Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,Middle East/Africa Market,Middle East and Africa Plan,83297.49,0.0,0.0,Middle East/Africa Top Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,Middle East/Africa Market,Middle East and Africa Plan,969717.59,0.0,0.0,Middle East/Africa Top Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",2746561.88,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",1777910.46,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",5842414.11,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Public Market,U.S. Public Plan,3518556.46,0.0,0.0,US Public Top Account Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,UKI Market,UK/Ireland Plan,900861.88,0.0,0.0,UKI Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US Industry Market,US Industry Plan,4334634.87,0.0,0.0,US Industry Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US National Market,US National Plan,5898661.26,0.0,0.0,US Northeast Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-264006.88,0.0,0.0,APAC Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-365798.96,0.0,0.0,APAC Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,ASEAN Market,Asean Plan,5079651.41,0.0,0.0,ASEAN Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,3568006.66,0.0,0.0,Australia/New Zealand Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,EMEA,DACH Market,DACH Plan,3526885.42,0.0,0.0,DACH Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,EMEA,France Market,France Plan,1066015.0,0.0,0.0,France Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,India/South Asia Market,India & South Asia Plan,2018376.13,0.0,0.0,India/South Asia Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,India/South Asia Market,India & South Asia Plan,2973402.11,0.0,0.0,India/South Asia Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,EMEA,Italy Market,Italy Plan,1231982.99,0.0,0.0,Italy Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Japan,Japan Market,Japan Plan,8939683.07,0.0,0.0,Japan Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,Latin America Market,Latin America Market Plan,11413083.76,0.0,0.0,Latin America Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,Middle East/Africa Market,Middle East and Africa Plan,2281178.06,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,Middle East/Africa Market,Middle East and Africa Plan,10777326.14,0.0,0.0,Middle East/Africa Top Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",5165927.58,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,SPGI Market,SPGI Top,3514948.3,0.0,0.0,SPGI Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,SPGI Market,SPGI Top,2803329.95,0.0,0.0,SPGI Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Federal Market,U.S. Federal Plan,3075676.32,0.0,0.0,US Federal Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Financial Service Market,U.S. Financial Plan,14091529.15,0.0,0.0,US Financial Service Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Financial Service Market,U.S. Financial Plan,17499992.76,0.0,0.0,US Financial Service Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,UKI Market,UK/Ireland Plan,6053499.16,0.0,0.0,UKI Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,UKI Market,UK/Ireland Plan,9137004.82,0.0,0.0,UKI Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,4856811.83,0.0,0.0,Australia/New Zealand Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,8272770.71,0.0,0.0,Australia/New Zealand Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,France Market,France Plan,11851789.99,0.0,0.0,France Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,Greater China Group Market,Greater China Group Plan,1653513.61,0.0,0.0,Greater China Group Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,India/South Asia Market,India & South Asia Plan,4266966.81,0.0,0.0,India/South Asia Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,Italy Market,Italy Plan,4351948.97,0.0,0.0,Italy Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,9064868.69,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,24064664.73,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,SPGI Market,SPGI Top,9415356.52,0.0,0.0,SPGI Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Financial Service Market,U.S. Financial Plan,11837492.42,0.0,0.0,US Financial Service Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,U.S. Other Plan,-739514.05,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,U.S. Other Plan,127447.9,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,UKI Market,UK/Ireland Plan,20226669.29,0.0,0.0,UKI Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Industry Market,US Industry Plan,7248817.95,0.0,0.0,US Industry Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Industry Market,US Industry Plan,10056404.96,0.0,0.0,US Industry Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,ASEAN Market,Asean Plan,886072.81,0.0,0.0,ASEAN Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,2452066.2,0.0,0.0,Australia/New Zealand Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,Canadian Market,Canada Plan,3630156.26,0.0,0.0,Canada Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,526492.66,0.0,0.0,Greater China Group Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,661780.39,0.0,0.0,India/South Asia Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,1455259.18,0.0,0.0,India/South Asia Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,Japan,Japan Market,Japan Plan,1052173.67,0.0,0.0,Japan Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,3255512.36,0.0,0.0,US Federal Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Financial Service Market,U.S. Financial Plan,5697127.89,0.0,0.0,US Financial Service Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Top Market,U.S. Other Plan,-1210534.3,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Top Market,U.S. Other Plan,214573.77,0.0,0.0,US Top Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,1812516.38,0.0,0.0,UKI Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,3053632.08,0.0,0.0,UKI Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,2399080.71,0.0,0.0,UKI Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US National Market,US National Plan,10294591.71,0.0,0.0,US Northeast Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,-328338.15,0.0,0.0,Australia/New Zealand Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,France Market,France Plan,-162896.13,0.0,0.0,France Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,France Market,France Plan,-1075786.14,0.0,0.0,France Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,-536608.67,0.0,0.0,Italy Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,1566114.63,0.0,0.0,Japan Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,921543.43,0.0,0.0,Japan Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,-1187605.23,0.0,0.0,Latin America Top Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",-1878054.57,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",-779259.32,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Federal Market,U.S. Federal Plan,-4756751.07,0.0,0.0,US Federal Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Public Market,U.S. Public Plan,-5119396.76,0.0,0.0,US Public Top Account Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,APAC,ASEAN Market,Asean Plan,1874808.37,0.0,0.0,ASEAN Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,1017683.76,0.0,0.0,Australia/New Zealand Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,Canadian Market,Canada Plan,1806717.09,0.0,0.0,Canada Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,Americas,Canadian Market,Canada Plan,2846337.98,0.0,0.0,Canada Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,DACH Market,DACH Plan,1017700.44,0.0,0.0,DACH Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.01,0.0,0.0,EMEA Top Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,585802.09,0.0,0.0,Italy Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,APAC,Korea Market,Korea Plan,51564.29,0.0,0.0,Korea Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,APAC,Korea Market,Korea Plan,175903.11,0.0,0.0,Korea Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,Latin America Market,Latin America Market Plan,797162.19,0.0,0.0,Latin America Top Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,784258.94,0.0,0.0,Middle East/Africa Top Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",835578.85,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Federal Market,U.S. Federal Plan,489562.55,0.0,0.0,US Federal Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Financial Service Market,U.S. Financial Plan,2539020.41,0.0,0.0,US Financial Service Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Public Market,U.S. Public Plan,5991329.61,0.0,0.0,US Public Top Account Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-293914.39,0.0,0.0,APAC Top Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,APAC,ASEAN Market,Asean Plan,263538.33,0.0,0.0,ASEAN Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,ASEAN Market,Asean Plan,810573.14,0.0,0.0,ASEAN Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,Canadian Market,Canada Plan,646131.15,0.0,0.0,Canada Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,France Market,France Plan,454230.13,0.0,0.0,France Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,Greater China Group Market,Greater China Group Plan,943731.63,0.0,0.0,Greater China Group Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,Greater China Group Market,Greater China Group Plan,966404.42,0.0,0.0,Greater China Group Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,Korea Market,Korea Plan,364879.72,0.0,0.0,Korea Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,Korea Market,Korea Plan,1086963.72,0.0,0.0,Korea Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,Middle East/Africa Market,Middle East and Africa Plan,210160.03,0.0,0.0,Middle East/Africa Top Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,Middle East/Africa Market,Middle East and Africa Plan,783322.94,0.0,0.0,Middle East/Africa Top Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Federal Market,U.S. Federal Plan,877277.47,0.0,0.0,US Federal Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Top Market,U.S. Other Plan,-201734.94,0.0,0.0,US Top Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Partner Service Market,US Build/Service Partnerss Plan,2635494.28,0.0,0.0,US Partner Service Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US National Market,US National Plan,5880465.86,0.0,0.0,US Northeast Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,ASEAN Market,Asean Plan,2821651.72,0.0,0.0,ASEAN Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,Canadian Market,Canada Plan,2037388.8,0.0,0.0,Canada Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,DACH Market,DACH Plan,8235034.15,0.0,0.0,DACH Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,APAC,Greater China Group Market,Greater China Group Plan,1075481.27,0.0,0.0,Greater China Group Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,Greater China Group Market,Greater China Group Plan,1381985.97,0.0,0.0,Greater China Group Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,APAC,India/South Asia Market,India & South Asia Plan,640561.43,0.0,0.0,India/South Asia Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,APAC,Korea Market,Korea Plan,28404.23,0.0,0.0,Korea Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,Latin America Market,Latin America Market Plan,1326670.37,0.0,0.0,Latin America Top Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,Middle East/Africa Market,Middle East and Africa Plan,4066239.56,0.0,0.0,Middle East/Africa Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",1142264.56,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",2674286.26,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",1747337.62,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",5702958.91,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,375394.43,0.0,0.0,SPGI Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,607565.26,0.0,0.0,SPGI Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,US Federal Market,U.S. Federal Plan,1919300.72,0.0,0.0,US Federal Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Top Market,U.S. Other Plan,-417417.71,0.0,0.0,US Top Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Public Market,U.S. Public Plan,3199280.24,0.0,0.0,US Public Top Account Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,US Public Market,U.S. Public Plan,4595154.3,0.0,0.0,US Public Top Account Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Industry Market,US Industry Plan,3687271.75,0.0,0.0,US Industry Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US National Market,US National Plan,2499599.91,0.0,0.0,US Northeast Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,2538413.19,0.0,0.0,Australia/New Zealand Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,DACH Market,DACH Plan,1341673.34,0.0,0.0,DACH Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,France Market,France Plan,1231920.7,0.0,0.0,France Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,France Market,France Plan,271397.22,0.0,0.0,France Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,France Market,France Plan,3660798.62,0.0,0.0,France Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,Greater China Group Market,Greater China Group Plan,1409459.23,0.0,0.0,Greater China Group Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,India/South Asia Market,India & South Asia Plan,653112.88,0.0,0.0,India/South Asia Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,Italy Market,Italy Plan,3506315.35,0.0,0.0,Italy Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,Middle East/Africa Market,Middle East and Africa Plan,4107273.45,0.0,0.0,Middle East/Africa Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Federal Market,U.S. Federal Plan,353193.51,0.0,0.0,US Federal Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Financial Service Market,U.S. Financial Plan,6349789.15,0.0,0.0,US Financial Service Region,
